candidate_id,left_record_key,right_record_key,review_decision,review_notes,reviewed_at,application_status
MC-14702B51F2C0D9,cgef:AO.089.45,cla:AO.089.47,different_project,HUMAN_REVIEW imported from browser export; this decision takes precedence over automated rules.,2026-08-19T07:00:57.919Z,applied
MC-147ED2CA6BE6CD,aiddata:96776,chapo:96798,different_project,"BATCH_REVIEW conflicting_canonical_event_details: The fuller source descriptions identify different events: explicit currencies/amounts differ ([('eur', 500000000.0)] vs [('zar', 6000000000.0)]).",2026-08-20T09:31:06.061922+00:00,applied
MC-15213FC05A508B,aiddata:56927,cofi:SDN2021005:debt,different_project,"BATCH_REVIEW separate_after_full_evidence_check: No shared source identifier, compatible named-asset anchor, matching original commitment, technical specification, or explicit cross-source link supports consolidation; the records remain separate.",2026-08-26T07:30:45.138739+00:00,applied
MC-1527F38644AE61,cgp:MA.001,codf:MA.005,same_project,"BATCH_REVIEW distinctive_named_asset_with_compatible_context: Distinctive name anchor(s) [coal, jerada] and shared asset family thermal_power identify the same underlying asset.",2026-08-26T07:30:45.138739+00:00,applied
MC-152CAAB127FB56,cgp:AO.001.1,codf:AO.009.71,same_project,"BATCH_REVIEW distinctive_named_asset_with_compatible_context: Distinctive name anchor(s) [hydropower, tchihumbwe] and shared asset family hydropower identify the same underlying asset.",2026-08-26T07:30:45.138739+00:00,applied
MC-153675F787050A,cla:LS.012,codf:LS.012,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-1554F97D437ECE,cgef:CI.048.02,codf:CI.048.02,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-15C2DFC3873FB3,cla:SC.002,restruct:R.SC.01,different_project,"AUTO_REVIEW conflicting_project_component_identifier: Distinct lot, loan, phase, unit, package, section or stage identifiers indicate separately recorded project components.",2026-08-12T00:00:00+08:00,applied
MC-15C7785CB8E5F6,cgef:UG.039,cla:UG.039,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-1620307B130013,aiddata:92600,cla:GH.090,same_project,"BATCH_REVIEW matching_original_usd_commitment: The AidData title states the same original USD commitment as the finance-catalog record, with compatible project title and financing type.",2026-08-26T07:30:45.138739+00:00,applied
MC-163A6893F1F6D6,aiddata:92289,cgp:ZM.002.3,same_project,"BATCH_REVIEW distinctive_named_asset_with_compatible_context: Distinctive name anchor(s) [gorge, hydropower, kafue, lower] and shared asset family hydropower identify the same underlying asset.",2026-08-26T07:30:45.138739+00:00,applied
MC-163B9A28B8200E,cla:NG.065,codf:NG.066,different_project,BATCH_REVIEW distinct_related_catalog_identifiers: Related finance catalogs use distinct project identifiers (NG.065 vs NG.066).,2026-08-26T07:30:45.138739+00:00,applied
MC-169A042D584529,aiddata:57536,cgef:ZM.025,same_project,"BATCH_REVIEW matching_original_usd_commitment: The AidData title states the same original USD commitment as the finance-catalog record, with compatible project title and financing type.",2026-08-26T07:30:45.138739+00:00,applied
MC-16D996F17F5D82,cgp:ZA.005.3,cofi:ZAF2021003:debt,same_project,BATCH_REVIEW distinctive_named_asset_with_compatible_context: Distinctive name anchor(s) [kusile] and matching sector energy identify the same underlying asset.,2026-08-26T07:30:45.138739+00:00,applied
MC-16DAB556319C2D,cgp:GA.001.4,codf:GA.045,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-172B30CFDFA7DE,cgef:AO.056,cla:AO.056,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-1789C8AF10344F,cgef:CI.048.01,codf:CI.048.02,different_project,BATCH_REVIEW distinct_related_catalog_identifiers: Related finance catalogs use distinct project identifiers (CI.048.01 vs CI.048.02).,2026-08-26T07:30:45.138739+00:00,applied
MC-178B0665155640,aiddata:58368,codf:KE.102,different_project,"AUTO_REVIEW conflicting_project_component_identifier: Distinct lot, loan, phase, unit, package, section or stage identifiers indicate separately recorded project components.",2026-08-12T00:00:00+08:00,applied
MC-1794CBDF3E65FF,aiddata:53116,codf:CM.054,same_project,"BATCH_REVIEW distinctive_named_asset_with_compatible_context: Distinctive name anchor(s) [kribi, port] and shared asset family port identify the same underlying asset.",2026-08-26T07:30:45.138739+00:00,applied
MC-17D8DCBB095524,aiddata:34778,cla:AO.003.08,same_project,"BATCH_REVIEW matching_original_usd_commitment: The AidData title states the same original USD commitment as the finance-catalog record, with compatible project title and financing type.",2026-08-20T09:31:06.061922+00:00,applied
MC-17F388C8CC6551,cgef:KE.090,cla:KE.090,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-17F39B91C402CE,aiddata:31295,cgef:KE.031,same_project,HUMAN_REVIEW imported from browser export; this decision takes precedence over automated rules.,2026-08-20T02:22:08.795Z,applied
MC-184C0FE13AB4AF,cgef:AO.089.44,cla:AO.089.45,different_project,HUMAN_REVIEW imported from browser export; this decision takes precedence over automated rules.,2026-08-19T06:57:44.791Z,applied
MC-1850D16C8071D2,cgef:ET.090,codf:ET.097,different_project,BATCH_REVIEW distinct_related_catalog_identifiers: Related finance catalogs use distinct project identifiers (ET.090 vs ET.097).,2026-08-26T07:30:45.138739+00:00,applied
MC-18D1A0E32FCD99,aiddata:95330,cla:AO.144,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-191CBE53F8595B,cla:ET.007,cofi:ETH2021009:debt,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-194807BEA528B3,cla:GN.007,codf:GN.007,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-196874950C6183,cgef:ET.098,cla:ET.098,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-196C09E655827B,cgp:UG.002.1,codf:UG.008,same_project,"BATCH_REVIEW distinctive_named_asset_with_compatible_context: Distinctive name anchor(s) [falls, hydropower, karuma] and shared asset family hydropower identify the same underlying asset.",2026-08-26T07:30:45.138739+00:00,applied
MC-19A955A7E80EBC,aiddata:2108,codf:GQ.042,same_project,"BATCH_REVIEW distinctive_named_asset_with_compatible_context: Distinctive name anchor(s) [bata, city, grid, power] and shared asset family power_network identify the same underlying asset.",2026-08-26T07:30:45.138739+00:00,applied
MC-19AB2BDDB7E681,aiddata:52967,cofi:ERI2021001:debt,same_project,"BATCH_REVIEW matching_original_usd_commitment: The AidData title states the same original USD commitment as the finance-catalog record, with compatible project title and financing type.",2026-08-26T07:30:45.138739+00:00,applied
MC-19C5041BC039FE,cla:AO.065.28,codf:AO.009.76,different_project,BATCH_REVIEW distinct_related_catalog_identifiers: Related finance catalogs use distinct project identifiers (AO.065.28 vs AO.009.76).,2026-08-26T07:30:45.138739+00:00,applied
MC-19CFD3C37C88C6,cgef:ET.057,cofi:ETH2021003:debt,same_project,BATCH_REVIEW distinctive_named_asset_with_compatible_context: Distinctive name anchor(s) [aysha] and matching sector energy identify the same underlying asset.,2026-08-26T07:30:45.138739+00:00,applied
MC-1A3CF50FE595BD,cgef:ET.069,cla:ET.069,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-1A5EB99D7A1A1B,cla:TG.012,codf:TG.012,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-1A60F60CE0AEEE,cgef:ET.096,cla:ET.098,different_project,"AUTO_REVIEW conflicting_project_component_identifier: Distinct lot, loan, phase, unit, package, section or stage identifiers indicate separately recorded project components.",2026-08-12T00:00:00+08:00,applied
MC-1A77174E0E6117,cgp:ER.001,codf:ER.008,same_project,BATCH_REVIEW distinctive_named_asset_with_compatible_context: Distinctive name anchor(s) [hirgigo] and shared asset family thermal_power identify the same underlying asset.,2026-08-26T07:30:45.138739+00:00,applied
MC-1A85DF70067634,cla:CD.006.02,codf:CD.006.23,different_project,BATCH_REVIEW distinct_related_catalog_identifiers: Related finance catalogs use distinct project identifiers (CD.006.02 vs CD.006.23).,2026-08-19T08:11:59.703611+00:00,applied
MC-1AAA17FD88CF0D,cgp:ZA.005.6,cofi:ZAF2021003:debt,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-1ACD5FD62B95D6,aiddata:350,codf:CM.014,same_project,"BATCH_REVIEW matching_original_usd_commitment: The AidData title states the same original USD commitment as the finance-catalog record, with compatible project title and financing type.",2026-08-26T07:30:45.138739+00:00,applied
MC-1B3B71AB4B8F25,cgef:UG.045,codf:UG.045,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-1B42B9BA12CD66,aiddata:34798,cla:AO.003.29,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-1BA9FC15623687,cgp:CG.001.1,codf:CG.009.11,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-1BBB26BF63F4C5,cgp:CI.001.4,cofi:CIV2021002:equity,different_project,BATCH_REVIEW conflicting_financing_instruments: Fund types conflict (loan vs equity).,2026-08-26T07:30:45.138739+00:00,applied
MC-1CBC78948A8884,cla:CD.011,codf:CD.011,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-1CD9AEBB6E5A23,cgp:CD.001.1,cofi:COD2021002:debt,same_project,BATCH_REVIEW distinctive_named_asset_with_compatible_context: Distinctive name anchor(s) [zongo] and matching sector energy identify the same underlying asset.,2026-08-26T07:30:45.138739+00:00,applied
MC-1CFD3D5EF5BAA7,cgef:ET.098,cla:ET.096,different_project,"AUTO_REVIEW conflicting_project_component_identifier: Distinct lot, loan, phase, unit, package, section or stage identifiers indicate separately recorded project components.",2026-08-12T00:00:00+08:00,applied
MC-1D05C73406FDCD,cgp:MG.001,codf:MG.008,same_project,"BATCH_REVIEW distinctive_named_asset_with_compatible_context: Distinctive name anchor(s) [hydropower, ranomafana] and shared asset family hydropower identify the same underlying asset.",2026-08-26T07:30:45.138739+00:00,applied
MC-1D0C882E493C80,aiddata:96798,chapo:96797,same_project,BATCH_REVIEW explicit_cross_source_record_link: The fuller AidData title explicitly links record 96797; amounts are consistent across price bases (ratio 0.923).,2026-08-26T07:30:45.138739+00:00,applied
MC-1D311D53AF3D73,aiddata:187,cofi:GIN2021003:debt,same_project,"BATCH_REVIEW matching_original_usd_commitment: The AidData title states the same original USD commitment as the finance-catalog record, with compatible project title and financing type.",2026-08-26T07:30:45.138739+00:00,applied
MC-1DFD0F10EF64A0,aiddata:58154,codf:KE.008,same_project,"BATCH_REVIEW matching_original_usd_commitment: The AidData title states the same original USD commitment as the finance-catalog record, with compatible project title and financing type.",2026-08-26T07:30:45.138739+00:00,applied
MC-1E19331B96A19F,cgef:MG.008,codf:MG.008,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-1E22C432578CB7,cgp:ER.001,cofi:ERI2021001:debt,same_project,BATCH_REVIEW distinctive_named_asset_with_compatible_context: Distinctive name anchor(s) [hirgigo] and matching sector energy identify the same underlying asset.,2026-08-26T07:30:45.138739+00:00,applied
MC-1E8DD795F2CA71,cla:UG.008,cofi:UGA2021002:debt,same_project,"BATCH_REVIEW distinctive_named_asset_with_compatible_context: Distinctive name anchor(s) [falls, karuma] and an asset family consistent with the counterpart sector identify the same underlying asset.",2026-08-26T07:30:45.138739+00:00,applied
MC-1E9F4F6093C553,aiddata:1428,chapo:1515,different_project,ASSISTANT_REVIEW conflicting_package: Cement plus anti-malaria drugs differs from drugs plus mosquito nets.,2026-08-20T08:30:00+00:00,applied
MC-1EBC84DE48F070,cgef:ZA.005,codf:ZA.005,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-1F0AACFE26BE3D,aiddata:92174,cgef:ET.096,different_project,BATCH_REVIEW reviewed_difference_final_entity_guard: The proposed link would collapse records across an established different-project boundary.,2026-08-26T07:30:45.138739+00:00,applied
